id,price_doc
30474,4843629.5
30475,6751092.0
30476,5085349.5
30477,5441136.0
30478,5074807.5
30479,7585528.5
30480,4347963.0
30481,4276196.5
30482,4567019.5
30483,4085842.25
30484,6035012.0
30485,5105842.0
30486,3768475.5
30487,3936449.75
30488,5038980.0
30489,5453370.0
30490,19807794.0
30491,16718567.0
30492,5549484.5
30493,13607973.0
30494,7003588.5
30495,9376012.0
30496,7344914.0
30497,5881475.5
30498,4588805.0
30499,7308601.0
30500,11489045.0
30501,6399197.5
30502,2956452.25
30503,4985244.5
30504,5826496.5
30505,11864558.0
30506,2840159.75
30507,4913692.5
30508,5068099.0
30509,7117767.0
30510,9714687.0
30511,5486725.0
30512,5005386.5
30513,4342050.0
30514,2922315.0
30515,9020056.0
30516,5202724.0
30517,10733527.0
30518,6793848.5
30519,4258115.5
30520,5671419.0
30521,3682597.5
30522,6272398.5
30523,5998661.5
30524,8532504.0
30525,9558840.0
30526,4957594.5
30527,5007329.5
30528,5981147.0
30529,6889059.5
30530,5659867.0
30531,11402072.0
30532,4458770.5
30533,10256391.0
30534,7481784.0
30535,10018400.0
30536,5487923.5
30537,11714216.0
30538,4217994.0
30539,9650105.0
30540,10261028.0
30541,5368731.0
30542,2038762.375
30543,5394742.0
30544,5703267.5
30545,8113256.0
30546,3796963.75
30547,7843138.5
30548,4037528.25
30549,4828751.0
30550,11873546.0
30551,5081786.0
30552,1772816.375
30553,7516900.0
30554,11538985.0
30555,5588051.5
30556,8302156.0
30557,6982560.5
30558,9748580.0
30559,5108501.5
30560,5133369.0
30561,6625567.0
30562,11097822.0
30563,5015808.5
30564,6397818.5
30565,6438037.0
30566,6862424.0
30567,1962671.5
30568,9849375.0
30569,9587306.0
30570,5778922.0
30571,6915712.5
30572,4979647.5
30573,6948449.5
30574,5686345.0
30575,7164568.0
30576,4711704.5
30577,3613626.25
30578,2789202.5
30579,6931433.5
30580,3478950.75
30581,4768636.0
30582,12263989.0
30583,6662990.0
30584,3769892.0
30585,2515572.5
30586,9100690.0
30587,4542590.0
30588,7022904.0
30589,7486116.0
30590,12998720.0
30591,4648128.5
30592,6272225.0
30593,8192265.5
30594,7379317.5
30595,4795763.0
30596,7094509.0
30597,6995064.0
30598,10102870.0
30599,11383210.0
30600,5179841.5
30601,6479725.5
30602,1820185.75
30603,12830898.0
30604,4352460.0
30605,7002165.5
30606,18543678.0
30607,6042153.0
30608,6886543.5
30609,5186920.0
30610,2867957.75
30611,5066963.5
30612,6644284.0
30613,7418203.0
30614,16586532.0
30615,6957753.0
30616,5191116.5
30617,8768389.0
30618,4854427.5
30619,4416172.5
30620,2382754.75
30621,7353871.5
30622,9628943.0
30623,5835861.5
30624,6407521.0
30625,6604219.0
30626,6494195.5
30627,5187182.5
30628,6890840.0
30629,5246836.0
30630,4727918.0
30631,6193206.5
30632,4098107.5
30633,5112230.0
30634,11756139.0
30635,10239717.0
30636,4847932.0
30637,8838602.0
30638,5311444.0
30639,7341706.5
30640,4125194.75
30641,7929916.5
30642,6181429.0
30643,7315211.5
30644,10102870.0
30645,6388667.0
30646,4834782.5
30647,4785396.5
30648,25140806.0
30649,2387021.5
30650,4664278.5
30651,2896646.5
30652,4229030.0
30653,5135186.0
30654,4559695.0
30655,11554798.0
30656,3880920.5
30657,6094004.0
30658,6800752.5
30659,4869785.0
30660,7753648.5
30661,6848100.0
30662,7670576.0
30663,12620125.0
30664,11377068.0
30665,5360402.0
30666,2340144.75
30667,3934381.75
30668,7806513.0
30669,5022778.0
30670,2478077.0
30671,7169612.0
30672,15143976.0
30673,7035413.0
30674,9232429.0
30675,2047501.25
30676,6283792.0
30677,4051444.75
30678,13068152.0
30679,5465256.0
30680,5363664.5
30681,2455380.75
30682,8132878.5
30683,10379131.0
30684,3634972.75
30685,5314747.5
30686,8892349.0
30687,5065074.5
30688,4776883.5
30689,13383899.0
30690,25209518.0
30691,3939022.25
30692,6944276.0
30693,9550275.0
30694,4842535.0
30695,7008151.5
30696,6829362.5
30697,12594731.0
30698,6021663.0
30699,5299947.5
30700,4984241.5
30701,10102870.0
30702,6136179.5
30703,3703797.0
30704,12146289.0
30705,7457414.0
30706,22847866.0
30707,3218666.5
30708,13315736.0
30709,5127317.0
30710,6560034.0
30711,4401611.5
30712,3534029.25
30713,4908662.5
30714,7269118.5
30715,3510381.75
30716,10381685.0
30717,5278500.0
30718,9872358.0
30719,11436376.0
30720,6749701.5
30721,3694173.75
30722,6199464.5
30723,5409260.0
30724,10906985.0
30725,6096480.5
30726,11119455.0
30727,9036450.0
30728,9544994.0
30729,3104007.75
30730,5636355.0
30731,5727911.0
30732,3182032.5
30733,8811006.0
30734,5942921.5
30735,5786477.5
30736,5712565.0
30737,5492667.0
30738,6503331.0
30739,3530977.25
30740,7122439.0
30741,8654820.0
30742,4399072.5
30743,5042989.5
30744,9233080.0
30745,7379669.0
30746,5539195.0
30747,14102202.0
30748,16912026.0
30749,4128174.0
30750,6234332.5
30751,3155247.0
30752,6361599.5
30753,9374242.0
30754,4904077.0
30755,3514894.25
30756,6672318.5
30757,5146835.0
30758,9590342.0
30759,5616491.0
30760,3389421.25
30761,10914415.0
30762,5897275.0
30763,12651166.0
30764,5778922.0
30765,4715566.0
30766,3011952.5
30767,9717299.0
30768,4147035.5
30769,6772998.5
30770,5166718.0
30771,2814471.75
30772,7192273.0
30773,6840776.0
30774,5671511.0
30775,9854768.0
30776,4977321.0
30777,5681043.5
30778,9508634.0
30779,6020738.5
30780,7505982.5
30781,6217642.0
30782,4876351.5
30783,5098018.5
30784,3947860.0
30785,5274771.0
30786,4275613.5
30787,6491570.0
30788,5148116.0
30789,6376122.0
30790,6304585.0
30791,8495519.0
30792,6047964.5
30793,7336317.5
30794,13279036.0
30795,9459738.0
30796,9288384.0
30797,16095639.0
30798,3168545.0
30799,10140284.0
30800,12213334.0
30801,5543042.5
30802,18113804.0
30803,2421767.0
30804,3373638.5
30805,12914992.0
30806,5978204.5
30807,6077735.5
30808,10012020.0
30809,4768249.5
30810,8751556.0
30811,4140325.5
30812,4324647.5
30813,4591160.0
30814,2740698.75
30815,3919820.5
30816,7691592.0
30817,2035345.125
30818,6900849.5
30819,7490322.5
30820,4054305.0
30821,24923328.0
30822,8562746.0
30823,5679045.0
30824,3456512.25
30825,5179826.5
30826,9157454.0
30827,5375073.5
30828,5305197.0
30829,5253610.5
30830,8864120.0
30831,5349361.5
30832,5604217.0
30833,5296557.5
30834,4052596.25
30835,6507419.5
30836,6182242.5
30837,5442423.0
30838,3086921.25
30839,5213402.5
30840,9763727.0
30841,9925015.0
30842,6671580.5
30843,5076216.0
30844,8060120.0
30845,8288786.0
30846,4408993.0
30847,5599227.5
30848,7381640.0
30849,4484232.5
30850,4054618.25
30851,4487300.0
30852,6167591.0
30853,3879558.75
30854,5120822.5
30855,5806859.5
